,ele,lat,lon,distance
16236,716.906,-23.3549739,133.8047365,1458459.1646005376
16237,717.0,-23.3551462,133.8047927,1458479.1640413557
16238,717.013,-23.3553185,133.8048489,1458499.163480036
16239,716.757,-23.3554908,133.8049051,1458519.1629165807
16240,714.018,-23.3572397,133.8054758,1458722.1708433784
16241,716.517,-23.3582475,133.8058047,1458839.1546747272
16242,716.958,-23.364256,133.807766,1459536.622041471
16243,718.417,-23.3850927,133.8145602,1461955.1136202381
16244,718.549,-23.385194,133.814597,1461966.9873363045
16245,718.136,-23.3863116,133.8149606,1462096.6811662493
16246,715.537,-23.39363,133.8173509,1462946.2283520913
16247,715.002,-23.3950081,133.8178007,1463106.1938794826
16248,715.005,-23.3950149,133.8178029,1463106.9826341816
16249,716.44,-23.3956965,133.8180258,1463186.1132254102
16250,715.532,-23.3960486,133.8181408,1463226.9861228056
16251,715.308,-23.3962209,133.8181971,1463246.9879828952
16252,715.016,-23.3963932,133.8182533,1463266.9869117578
16253,715.636,-23.3965655,133.8183096,1463286.9887675531
16254,714.019,-23.3987954,133.8190377,1463545.8362224689
16255,711.769,-23.4010341,133.819769,1463805.7143934027
16256,712.896,-23.402251,133.8201666,1463946.9798242806
16257,712.003,-23.4025827,133.820275,1463985.4863102296
16258,712.0,-23.4025956,133.8202792,1463986.9833884598
16259,712.809,-23.4039739,133.8207293,1464146.978113923
16260,712.287,-23.4041328,133.8207811,1464165.420754987
16261,712.0,-23.4043049,133.8208374,1464185.401213498
16262,712.0,-23.4043185,133.8208419,1464186.9816487378
16263,713.924,-23.4086091,133.8222434,1464685.0490644763
16264,712.556,-23.4087981,133.822305,1464706.9848214523
16265,711.853,-23.4089704,133.8223613,1464726.9865226143
16266,711.418,-23.4091257,133.822412,1464745.0134288243
16267,711.357,-23.4091427,133.8224176,1464746.9882270966
16268,711.585,-23.4092975,133.8224683,1464764.9618797973
16269,711.627,-23.4093149,133.822474,1464766.9822081404
16270,713.0,-23.4142904,133.8240993,1465344.55560309
16271,713.619,-23.4146559,133.8242187,1465386.9842096197
16272,713.506,-23.4151727,133.8243875,1465446.9755062226
16273,713.2,-23.4155173,133.8245001,1465486.9787474202
16274,713.0,-23.4158395,133.8246053,1465524.379290662
16275,713.0,-23.4158619,133.8246126,1465526.9790508945
16276,713.0,-23.4160118,133.8246616,1465544.380904808
16277,713.0,-23.4160342,133.8246689,1465546.9806647624
16278,717.149,-23.4223822,133.826743,1466283.8886739383
16279,717.022,-23.4224088,133.8267517,1466286.9767917055
16280,716.327,-23.4225545,133.8267992,1466303.887278754
16281,716.2,-23.4225811,133.8268079,1466306.9753961887
16282,714.708,-23.4242875,133.8273656,1466505.0672132694
16283,716.093,-23.4263803,133.8280465,1466747.924703801
16284,712.893,-23.4305259,133.8293938,1467228.953640941
16285,714.102,-23.4308617,133.829503,1467267.919616403
16286,714.723,-23.4310341,133.8295591,1467287.9258463911
16287,714.007,-23.4315511,133.8297272,1467347.9173778072
16288,712.052,-23.4355343,133.8310222,1467810.1149770147
16289,711.52,-23.4357068,133.8310783,1467830.131804124
16290,712.699,-23.4363972,133.8313028,1467910.2446293954
16291,714.59,-23.4412249,133.8328724,1468470.4346087142
16292,713.691,-23.4423754,133.8332466,1468603.9387229264
16293,715.659,-23.4529531,133.8366876,1469831.3890685865
16294,714.897,-23.4555384,133.8375287,1470131.3919330183
16295,714.307,-23.4557107,133.8375848,1470151.3872026107
16296,714.0,-23.4559912,133.8376761,1470183.9381290989
16297,713.761,-23.4565082,133.8378443,1470243.9316510214
16298,713.581,-23.4566806,133.8379003,1470263.9346478048
16299,713.93,-23.4569172,133.8379773,1470291.390814641
16300,713.754,-23.4570253,133.8380125,1470303.935811126
16301,718.0,-23.462267,133.839718,1470912.1949889606
16302,718.0,-23.4625382,133.8398066,1470943.6761196528
16303,717.294,-23.462974,133.839949,1470994.2649054783
16304,717.046,-23.463346,133.84007,1471037.4314505171
16305,717.496,-23.4642367,133.8403602,1471140.8015348078
16306,722.372,-23.4681955,133.8416437,1471600.054703376
16307,725.001,-23.479328,133.8452769,1472892.206179557
16308,725.429,-23.4821341,133.8461816,1473217.5865748283
16309,727.391,-23.486202,133.8475176,1473689.9918716953
16310,727.0,-23.487372,133.847906,1473825.9862217784
16311,727.992,-23.4911599,133.8491538,1474265.9844130166
16312,729.0,-23.4966704,133.8509658,1474905.9800916703
16313,727.792,-23.5011398,133.8524357,1475425.0667175779
16314,728.515,-23.5017246,133.8526346,1475493.1831415556
16315,728.0,-23.5024694,133.8528745,1475579.5384913017
16316,727.764,-23.5032655,133.8531423,1475672.1770386926
16317,727.79,-23.5041082,133.8534138,1475769.8851642276
16318,727.121,-23.5048091,133.8536448,1475851.3034175665
16319,727.207,-23.5051742,133.853765,1475893.7105268238
16320,726.324,-23.5054656,133.8538658,1475927.7038834328
16321,728.1,-23.509625,133.8552352,1476410.8265406357
16322,726.944,-23.5146375,133.8568936,1476993.2770125687
16323,727.172,-23.5166148,133.8575478,1477223.0380955
16324,725.769,-23.5187388,133.8582475,1477469.7556075132
16325,728.021,-23.5214492,133.8591404,1477784.5878449297
16326,728.0,-23.522138,133.8593671,1477864.590451592
16327,728.0,-23.5223102,133.8594238,1477884.5918343351
16328,729.394,-23.5237644,133.8599024,1478053.4935171548
16329,727.01,-23.5265667,133.8608253,1478378.9914371204
16330,725.219,-23.5282743,133.8613878,1478577.3391370885
16331,723.371,-23.5324068,133.8627487,1479057.3408618378
16332,723.966,-23.5342634,133.8633601,1479272.989605669
16333,723.176,-23.5348759,133.8635623,1479344.1476098874
16334,723.0,-23.5359849,133.8639285,1479472.9898752428
16335,723.785,-23.5363292,133.8640422,1479512.9904935393
16336,721.589,-23.5398859,133.8652165,1479926.1984588162
16337,720.178,-23.5415358,133.8657281,1480116.927822316
16338,719.974,-23.5427875,133.8660371,1480259.6304244865
16339,719.268,-23.5440644,133.8662712,1480403.6067013857
16340,716.264,-23.5459415,133.866509,1480613.7336178126
16341,715.996,-23.5461135,133.8665308,1480632.9878139014
16342,715.984,-23.5461201,133.8665316,1480633.7262173933
16343,715.734,-23.5462922,133.8665534,1480652.9914583617
16344,716.448,-23.5498091,133.866999,1481046.6819914333
16345,717.116,-23.5500494,133.8670404,1481073.7333280311
16346,717.435,-23.5502204,133.8670698,1481092.9823782465
16347,717.195,-23.5503981,133.8671004,1481112.986393821
16348,717.176,-23.5504047,133.8671015,1481113.728796556
16349,714.794,-23.5517593,133.8673345,1481266.2144151179
16350,710.0,-23.5537473,133.8678307,1481492.9824000439
16351,710.0,-23.5537539,133.8678323,1481493.7341895916
16352,709.986,-23.5539003,133.8678689,1481510.4351373804
16353,709.965,-23.5539223,133.867876,1481512.9862312071
16354,709.96,-23.5539287,133.8678781,1481513.7293741824
16355,713.147,-23.555798,133.8684846,1481730.5845609584
16356,713.795,-23.5566702,133.8688291,1481833.729922279
16357,714.68,-23.5571713,133.8690269,1481892.9851045504
16358,714.312,-23.5573404,133.8690937,1481912.9829752748
16359,714.298,-23.5573467,133.8690962,1481913.7284098896
16360,713.944,-23.5575095,133.8691605,1481932.9808438318
16361,713.931,-23.5575158,133.869163,1481933.7262783349
16362,713.089,-23.558186,133.8694277,1482012.9827410416
16363,713.041,-23.5581923,133.8694302,1482013.728175097
16364,711.756,-23.5583551,133.8694945,1482032.9805946813
16365,711.729,-23.5583614,133.869497,1482033.7260286235
16366,707.31,-23.56056,133.8703653,1482293.7257383915
16367,705.838,-23.5615685,133.8707636,1482412.9880389043
16368,705.838,-23.5615747,133.8707661,1482413.723030875
16369,705.721,-23.5617439,133.8708329,1482433.7312794498
16370,705.335,-23.5619067,133.8708972,1482452.9836387304
16371,705.325,-23.561913,133.8708997,1482453.729070318
16372,707.0,-23.5625895,133.8711669,1482533.7306559638
16373,707.0,-23.5627523,133.8712312,1482552.983000886
16374,707.0,-23.5627586,133.8712337,1482553.728431913
16375,710.829,-23.5644498,133.8719016,1482753.723460161
16376,710.347,-23.5646127,133.871966,1482772.989699287
16377,709.321,-23.5647818,133.8720328,1482792.9874387213
16378,707.501,-23.5659719,133.8725029,1482933.72741456
16379,707.135,-23.5660737,133.8725431,1482945.7657559747
16380,706.769,-23.5661754,133.8725834,1482957.7971169571
16381,706.069,-23.5663697,133.8726539,1482980.565824442
16382,707.142,-23.5678943,133.8732476,1483160.5690123762
16383,706.829,-23.5680637,133.8733136,1483180.5704943156
16384,706.303,-23.5684024,133.8734455,1483220.5595504215
16385,707.931,-23.56908,133.8737094,1483300.5619986148
16386,702.0,-23.5717904,133.8747648,1483620.56447265
16387,702.0,-23.5719598,133.8748308,1483640.5658874796
16388,702.0,-23.5721292,133.8748968,1483660.5672993904
16389,704.243,-23.5758558,133.8763482,1484100.5561181002
16390,706.038,-23.5760253,133.8764142,1484120.5679351112
16391,706.671,-23.5761947,133.8764802,1484140.5692769852
16392,704.866,-23.576769,133.8767039,1484208.3759939503
16393,704.0,-23.5774778,133.8769509,1484291.1132258489
16394,704.178,-23.5778828,133.8770915,1484338.371795499
16395,704.257,-23.5779844,133.8771264,1484350.215852032
16396,700.966,-23.5792453,133.8775074,1484495.698733638
16397,697.045,-23.5803023,133.8777652,1484616.1323745125
16398,696.969,-23.5804338,133.8777973,1484631.115974646
16399,696.969,-23.5804779,133.8778081,1484636.141670679
16400,696.987,-23.5805321,133.8778213,1484642.316740958
16401,699.079,-23.5817982,133.8780776,1484785.5030847883
16402,698.321,-23.5827499,133.8782442,1484892.6805807662
16403,698.175,-23.5831289,133.8782948,1484935.1377606597
16404,699.782,-23.5838283,133.8783874,1485013.4779267376
16405,698.74,-23.5843811,133.8784354,1485075.1408048952
16406,696.893,-23.5853407,133.8785186,1485182.179784132
16407,697.766,-23.5856876,133.8785461,1485220.8549699804
16408,688.688,-23.5889173,133.8787925,1485580.8579494106
16409,688.925,-23.5890967,133.8788062,1485600.8551114616
16410,688.606,-23.5892761,133.8788199,1485620.8522733788
16411,682.021,-23.5926852,133.87908,1486000.8523642581
16412,678.55,-23.5937618,133.8791622,1486120.8575025054
16413,678.967,-23.5939412,133.8791759,1486140.8546609574
16414,678.917,-23.5941206,133.8791896,1486160.8518192759
16415,678.451,-23.5943,133.8792033,1486180.8489774612
16416,673.068,-23.5984268,133.8795183,1486640.8494220097
16417,673.053,-23.5986063,133.879532,1486660.8576693765
16418,672.278,-23.5987857,133.8795457,1486680.8548242287
16419,670.106,-23.6000417,133.8796415,1486820.8563783716
16420,670.604,-23.6002211,133.8796552,1486840.8535321576
16421,671.335,-23.6004005,133.8796689,1486860.8506858107
16422,672.687,-23.600651,133.879688,1486888.7729222034
16423,674.272,-23.6009089,133.8797141,1486917.573144336
16424,674.855,-23.601698,133.8797939,1487005.6930070021
16425,680.046,-23.6043256,133.8802047,1487300.8518432511
16426,679.925,-23.6048597,133.8802882,1487360.8473688422
16427,679.893,-23.6048876,133.8802926,1487363.9819334778
16428,679.788,-23.6050086,133.8803115,1487377.5736355407
16429,679.86,-23.6050378,133.8803161,1487380.8541819956
16430,679.93,-23.6050657,133.8803204,1487383.98730548
16431,681.768,-23.6064621,133.8805388,1487540.846378969
16432,681.907,-23.6064901,133.8805432,1487543.9919483992
16433,682.347,-23.606578,133.8805569,1487553.8651571793
16434,682.556,-23.6066112,133.8805597,1487557.567835951
16435,682.741,-23.6066406,133.8805622,1487560.8468755917
16436,681.515,-23.607623,133.8806459,1487670.4171591932
16437,679.448,-23.6078672,133.8806498,1487697.5738676398
16438,679.267,-23.6078967,133.8806503,1487700.8545135516
16439,679.094,-23.6079249,133.8806508,1487703.9906242916
16440,678.097,-23.6080765,133.8806532,1487720.8495486956
16441,674.453,-23.608496,133.88066,1487767.5009655585
16442,672.892,-23.609351,133.8806189,1487862.6648080586
16443,671.866,-23.6101995,133.8805183,1487957.5688316538
16444,671.853,-23.6102288,133.8805148,1487960.8463008914
16445,671.847,-23.610244,133.880513,1487962.5463846673
16446,671.839,-23.6102568,133.8805107,1487963.9888423018
16447,669.274,-23.61111,133.880354,1488060.1943772077
16448,670.107,-23.612382,133.8800189,1488205.696710708
16449,670.429,-23.6126806,133.8799055,1488240.8523077057
16450,670.552,-23.6128226,133.8798516,1488257.5697134389
16451,670.577,-23.6128505,133.879841,1488260.8546580027
16452,670.462,-23.6135566,133.8795729,1488343.985205348
16453,670.391,-23.613609,133.879553,1488350.154498774
16454,661.481,-23.614599,133.8790739,1488470.5743090443
16455,661.39,-23.6150712,133.8787991,1488530.078664374
16456,662.553,-23.6157091,133.8784025,1488611.711673907
16457,663.983,-23.6160168,133.8781979,1488651.776189634
16458,664.833,-23.6161649,133.878102,1488670.9244808792
16459,664.015,-23.6169403,133.8775311,1488774.9296988153
16460,663.552,-23.6169864,133.8774912,1488781.471994558
16461,658.228,-23.6182294,133.8763593,1488961.4775934569
16462,658.127,-23.6182427,133.8763472,1488963.40290174
16463,663.647,-23.6197348,133.8750763,1489173.8604218632
16464,663.13,-23.6199403,133.8749243,1489201.4639402917
16465,663.472,-23.6200892,133.8748141,1489221.468429121
16466,663.474,-23.6202381,133.8747039,1489241.4729107914
16467,664.693,-23.6209892,133.8741483,1489342.3656386717
16468,668.251,-23.6214423,133.873845,1489401.4687765527
16469,668.446,-23.6215956,133.8737423,1489421.4698848755
16470,668.284,-23.6217418,133.8736444,1489440.5423291626
16471,668.262,-23.621749,133.8736398,1489441.470008079
16472,667.071,-23.6219048,133.8735417,1489461.4702921887
16473,662.55,-23.6228732,133.8729315,1489585.8077384809
16474,654.636,-23.6244393,133.8720558,1489781.472171751
16475,655.479,-23.6245994,133.8719663,1489801.473622078
16476,658.968,-23.6266804,133.8708026,1490061.471613525
16477,654.535,-23.627801,133.870176,1490201.4759090326
16478,654.262,-23.6292691,133.8693549,1490384.9042398818
16479,652.134,-23.6300373,133.8689128,1490481.4700018729
16480,653.194,-23.6301964,133.8688212,1490501.471276859
16481,653.476,-23.6309919,133.8683634,1490601.4680686875
16482,652.847,-23.6313121,133.8681791,1490641.7195333731
16483,652.769,-23.6317898,133.8679105,1490701.4707019834
16484,652.136,-23.6319497,133.8678207,1490721.4660908203
16485,651.305,-23.6321096,133.8677308,1490741.4661371694
16486,650.972,-23.6324916,133.8675161,1490789.2428022875
16487,654.318,-23.6339309,133.8665193,1490978.7809629869
16488,652.033,-23.6343842,133.8661533,1491041.476354759
16489,651.965,-23.6345287,133.8660366,1491061.4637164448
16490,651.865,-23.6346733,133.8659198,1491081.4660681144
16491,651.6,-23.6348179,133.8658031,1491101.4623541492
16492,651.468,-23.6349364,133.8657074,1491117.85322952
16493,652.88,-23.6355012,133.8651654,1491201.4749321297
16494,652.237,-23.6356362,133.8650358,1491221.4657351307
16495,646.731,-23.6363535,133.8643475,1491327.6626667746
16496,643.599,-23.6368612,133.8639005,1491400.191198237
16497,641.403,-23.6375419,133.8634035,1491491.2525318319
16498,641.515,-23.637622,133.8633544,1491501.4675008266
16499,641.463,-23.6377788,133.8632581,1491521.4730315437
16500,641.684,-23.6379355,133.8631619,1491541.463870913
16501,642.161,-23.6380826,133.8630716,1491560.2296732056
16502,640.147,-23.6386743,133.8627666,1491632.9904331511
16503,638.708,-23.6392751,133.8625137,1491704.5913232085
16504,637.197,-23.6398488,133.8623228,1491771.2818647397
16505,637.261,-23.6405056,133.8621497,1491846.4130993611
16506,637.184,-23.6407035,133.8621127,1491868.7390013877
16507,637.149,-23.6407335,133.8621069,1491872.126763643
16508,636.0,-23.6411182,133.8620379,1491915.4770300072
16509,636.494,-23.6415262,133.8619897,1491961.109461139
16510,637.068,-23.6419647,133.8619622,1492009.9488355254
16511,637.221,-23.6420091,133.8619588,1492014.898022844
16512,639.374,-23.6426344,133.861975,1492084.4477894378
16513,640.914,-23.6430808,133.8619985,1492134.142889962
16514,638.405,-23.6447036,133.8620806,1492314.7836979614
16515,641.478,-23.6454569,133.8621188,1492398.6371627848
16516,638.935,-23.6458081,133.8621364,1492437.729948252
16517,628.293,-23.6465389,133.8621696,1492519.0615359494
16518,631.693,-23.6473338,133.8622102,1492607.5470729463
16519,640.719,-23.6482322,133.8622542,1492707.5450774962
16520,642.01,-23.6484184,133.8622633,1492728.270310273
16521,642.572,-23.6485916,133.8622719,1492747.5491825533
16522,642.002,-23.6487713,133.8622808,1492767.551463892
16523,641.449,-23.6491306,133.8622987,1492807.5453813844
16524,641.661,-23.64949,133.8623165,1492847.5499436664
16525,641.629,-23.6496697,133.8623254,1492867.5522247227
16526,640.682,-23.6498493,133.8623343,1492887.5433976615
16527,639.447,-23.650029,133.8623432,1492907.5456786053
16528,638.732,-23.6502087,133.8623521,1492927.5479594923
16529,637.158,-23.6505356,133.8623683,1492963.9350133839
16530,634.728,-23.6509272,133.8623916,1493007.5435716358
16531,626.514,-23.6518252,133.8624449,1493107.5440867625
16532,625.531,-23.6520048,133.8624556,1493127.5444111382
16533,624.148,-23.652187,133.8624664,1493147.833968486
16534,620.17,-23.6529038,133.8624763,1493227.5448700788
16535,619.951,-23.6529367,133.8624768,1493231.2035376213
16536,620.086,-23.6533246,133.8624684,1493274.3445343093
16537,620.446,-23.6536211,133.8624431,1493307.4143818438
16538,621.475,-23.6539194,133.8624188,1493340.676040849
16539,620.95,-23.6540992,133.8624018,1493360.7437276146
16540,620.559,-23.6545081,133.8623446,1493406.5830676437
16541,616.992,-23.6551878,133.862238,1493482.9381484715
16542,611.947,-23.6559725,133.8620497,1493572.2756924185
16543,611.01,-23.6563407,133.8619467,1493614.540326757
16544,609.089,-23.6568219,133.8617906,1493670.3594508853
16545,608.189,-23.657082,133.8617015,1493700.671562628
16546,608.0,-23.6572537,133.8616428,1493720.6779317474
16547,608.0,-23.6574955,133.86156,1493748.8563998507
16548,610.605,-23.6585663,133.8611498,1493875.040952693
16549,607.432,-23.6593671,133.8608605,1493968.8342108899
16550,606.871,-23.6595987,133.8607741,1493996.0488935874
16551,606.388,-23.6598315,133.8606983,1494023.0617493866
16552,605.642,-23.660051,133.8606395,1494048.1930026135
16553,605.807,-23.6602803,133.8605837,1494074.315688684
16554,607.422,-23.660597,133.8605212,1494110.101806495
16555,609.268,-23.6608408,133.8604886,1494137.4136967664
16556,610.238,-23.6610988,133.860477,1494166.126304151
16557,610.44,-23.661247,133.8604734,1494182.609470654
16558,610.548,-23.6613348,133.8604712,1494192.3749560646
16559,610.63,-23.6616279,133.8604944,1494225.0517297261
16560,609.121,-23.6619422,133.8605399,1494260.3061828432
16561,607.646,-23.6621384,133.8605856,1494282.61359435
16562,607.742,-23.6623905,133.8606517,1494311.4428683072
16563,608.037,-23.6625791,133.8607125,1494333.3093284343
16564,608.615,-23.66288,133.8608304,1494368.8573036692
16565,608.578,-23.6631237,133.8609477,1494398.4720298382
16566,608.37,-23.6633793,133.8610889,1494430.3244904182
16567,608.213,-23.6634024,133.8611035,1494433.2924403574
16568,607.173,-23.6635668,133.8612076,1494454.424869848
16569,605.999,-23.6637945,133.8613804,1494485.2595335206
16570,605.158,-23.6639291,133.8614871,1494503.755353793
16571,605.018,-23.6639794,133.8615306,1494510.8904819714
16572,604.118,-23.6641599,133.8616865,1494536.4821190496
16573,604.215,-23.6643741,133.8619024,1494568.8978674638
16574,604.197,-23.664382,133.8619103,1494570.0890836164
16575,603.236,-23.664526,133.8620752,1494593.2932095702
16576,602.656,-23.6646056,133.8621567,1494605.4273718065
16577,602.19,-23.6646694,133.8622551,1494617.7057603656
16578,601.982,-23.6647272,133.8623747,1494631.477993746
16579,601.895,-23.6647515,133.8624071,1494635.7429011215
16580,601.422,-23.6648829,133.8625997,1494660.2018355634
16581,601.596,-23.6651958,133.8630985,1494721.774380795
16582,601.082,-23.6653283,133.8633106,1494747.9216569446
16583,600.196,-23.6658022,133.8640965,1494843.749889733
16584,600.332,-23.6660128,133.8644272,1494884.770706415
16585,600.129,-23.6660754,133.8645438,1494898.5354174955
16586,600.0,-23.6661665,133.8647131,1494918.5330140458
16587,600.0,-23.6662575,133.8648825,1494938.5337540738
16588,600.168,-23.6663593,133.8650466,1494958.718934203
16589,600.142,-23.666508,133.8652841,1494988.0181420045
16590,599.164,-23.6666439,133.8654902,1495013.881791927
16591,599.144,-23.6666466,133.8654931,1495014.3029384408
16592,599.127,-23.666649,133.8654947,1495014.6156216105
16593,599.114,-23.6666509,133.8654952,1495014.8329420337
16594,598.812,-23.666719,133.8654921,1495022.411895163
16595,598.821,-23.6668897,133.8657715,1495056.6165624533
16596,598.666,-23.6669665,133.8659103,1495073.131647555
16597,597.338,-23.6673493,133.8665321,1495149.4334538633
16598,597.929,-23.6675767,133.8668609,1495191.3937384458
16599,597.418,-23.6677197,133.8671273,1495222.8407869518
16600,597.07,-23.6681715,133.8679201,1495317.9346800088
16601,596.0,-23.668563,133.868607,1495400.3289537264
16602,595.276,-23.6689326,133.8691997,1495473.3530227332
16603,596.834,-23.6691042,133.8694608,1495506.081505553
16604,597.386,-23.66932,133.8697606,1495544.9144951215
16605,597.0,-23.6695092,133.8699956,1495576.779373481
16606,596.983,-23.6697167,133.8702353,1495610.3690837997
16607,595.515,-23.6698714,133.870392,1495633.833417823
16608,593.251,-23.6700886,133.8705865,1495665.0688509096
16609,593.164,-23.6700969,133.870594,1495666.2668375082
16610,591.426,-23.6702636,133.8707433,1495690.2413040865
16611,592.674,-23.6709374,133.8712559,1495781.5574973857
16612,594.044,-23.6714301,133.8716257,1495848.0388600053
16613,593.501,-23.6716679,133.8718053,1495880.1904292884
16614,593.107,-23.6718055,133.8719147,1495899.1173709182
16615,593.0,-23.6718728,133.8720452,1495914.3694310903
16616,593.0,-23.6718743,133.8720473,1495914.640644253
16617,592.811,-23.6720141,133.8721535,1495933.5778865174
16618,591.058,-23.6724832,133.87251,1495997.1303419403
16619,591.793,-23.6727202,133.8726852,1496028.9553492595
16620,592.0,-23.6728763,133.8728003,1496049.9000206112
16621,592.0,-23.6731152,133.8729737,1496081.7983201393
16622,592.022,-23.6732424,133.8730738,1496099.233049298
16623,592.001,-23.6733327,133.8731405,1496111.35571098
16624,591.266,-23.6738151,133.8735049,1496176.5816341052
16625,590.74,-23.6744032,133.8739612,1496256.804111562
16626,591.022,-23.6747579,133.8742146,1496303.9369196543
16627,591.89,-23.6751724,133.874414,1496354.3021616878
16628,592.031,-23.6752774,133.8744531,1496366.637934003
16629,592.09,-23.675467,133.8745225,1496388.873556119
16630,591.719,-23.6757048,133.8745896,1496416.184361878
16631,591.0,-23.6761325,133.8746785,1496464.596452614
16632,591.0,-23.6766268,133.8747616,1496520.207759149
16633,591.198,-23.6768969,133.8747885,1496550.3661782774
16634,592.366,-23.6771206,133.8747963,1496575.2531625542
16635,593.0,-23.6774215,133.8747999,1496608.7137243664
16636,592.555,-23.6775498,133.8747938,1496622.9935511602
16637,591.457,-23.6776696,133.874788,1496636.327790994
16638,589.325,-23.6797318,133.8745443,1496866.9729722159
16639,587.186,-23.6802303,133.8744696,1496922.9231660122
16640,586.46,-23.6809299,133.8744133,1497000.9261129422
16641,587.155,-23.6811283,133.8744013,1497023.0210037872
16642,587.187,-23.6812405,133.8743925,1497035.5292159352
16643,586.796,-23.6815112,133.8743788,1497065.6619950095
16644,586.295,-23.6818075,133.8743625,1497098.6508363672
16645,586.58,-23.682012,133.8743509,1497121.4208591538
16646,586.978,-23.6827896,133.8743001,1497208.0406400121
16647,585.564,-23.6834181,133.8742794,1497277.9584329517
16648,584.132,-23.6837908,133.8742618,1497319.4395166177
16649,584.175,-23.6842218,133.8742284,1497367.4850619545
16650,585.434,-23.6843874,133.8742098,1497385.9960938015
16651,586.946,-23.6848991,133.8741516,1497443.2023497208
16652,586.835,-23.6851821,133.8741208,1497474.8264210715
16653,586.764,-23.6853764,133.874101,1497496.5254679446
16654,586.752,-23.6855436,133.8740977,1497515.1202962182
16655,586.755,-23.6856852,133.8740985,1497530.8657085658
16656,586.0,-23.6863255,133.8741667,1497602.4017098001
16657,584.469,-23.6868373,133.8742635,1497660.158587564
16658,583.949,-23.6869811,133.8742974,1497676.5167840496
16659,583.839,-23.6872837,133.8743685,1497710.934456584
16660,583.178,-23.6874694,133.8744232,1497732.3213943562
16661,583.173,-23.6876062,133.8744793,1497748.5701215283
16662,584.52,-23.6879715,133.8746199,1497791.638851367
16663,584.919,-23.6881403,133.8746897,1497811.7091785888
16664,584.964,-23.688174,133.874705,1497815.7674058217
16665,584.577,-23.6884219,133.8748134,1497845.4604681612
16666,583.324,-23.688605,133.8749206,1497868.5618666722
16667,583.568,-23.6890755,133.8752347,1497929.880972749
16668,584.0,-23.6891865,133.8753251,1497945.2781540784
16669,584.0,-23.689323,133.8754363,1497964.2144938107
16670,584.0,-23.6895886,133.8756527,1498001.0622983072
16671,582.0,-23.6903347,133.8762184,1498102.0613581084
16672,581.605,-23.6915551,133.877175,1498269.102765421
16673,579.465,-23.6919181,133.8774578,1498318.6852641713
16674,579.499,-23.6921489,133.8776393,1498350.3107990685
16675,579.755,-23.6923662,133.8778221,1498380.811411986
16676,581.051,-23.6926522,133.8780712,1498421.4892650696
16677,580.979,-23.6927837,133.8782103,1498441.8463921533
16678,580.544,-23.6929301,133.8783801,1498465.5935997001
16679,581.268,-23.6931656,133.8786855,1498506.247320444
16680,582.209,-23.6934451,133.8790587,1498555.338135745
16681,582.269,-23.6935458,133.8791788,1498571.9189858316
16682,582.421,-23.6936419,133.8792836,1498587.020514417
16683,582.783,-23.6937582,133.8793842,1498603.5178110746
16684,582.991,-23.6938434,133.879442,1498614.6708302877
16685,583.278,-23.6939208,133.8794898,1498624.5582017633
16686,583.893,-23.6940331,133.8795483,1498638.3933260154
16687,584.362,-23.6941232,133.8795886,1498649.219756705
16688,584.738,-23.694208,133.8796228,1498659.2715556005
16689,585.028,-23.6942901,133.8796422,1498668.6119243582
16690,585.074,-23.6943057,133.8796433,1498670.3501774215
16691,585.33,-23.6943698,133.8796578,1498677.6290782432
16692,585.412,-23.6944787,133.8796717,1498689.820636469
16693,585.389,-23.6944829,133.8796724,1498690.2930627335
16694,584.739,-23.6945905,133.8796828,1498702.3044069805
16695,584.232,-23.6946657,133.8796818,1498710.666885373
16696,583.023,-23.6948342,133.8796747,1498729.417172224
16697,582.62,-23.6948877,133.8796699,1498735.386143573
16698,582.306,-23.6949297,133.8796666,1498740.0684024428
16699,581.702,-23.6950148,133.8796504,1498749.673782063
16700,581.552,-23.6950584,133.8796385,1498754.6710016136
16701,581.334,-23.6951231,133.8796112,1498762.3836475287
16702,581.317,-23.6951289,133.8796089,1498763.0697812112
16703,580.714,-23.6953572,133.8795109,1498790.3462922873
16704,581.462,-23.6962988,133.8790364,1498905.6569403782
16705,582.723,-23.6965049,133.8789274,1498931.1201514902
16706,579.991,-23.6968756,133.8787406,1498976.5166470346
16707,578.574,-23.6970036,133.878681,1498991.9892944305
16708,577.685,-23.6971271,133.8786231,1499006.9338116047
16709,576.361,-23.6976705,133.8783954,1499071.6523186038
16710,576.463,-23.6978434,133.8783219,1499092.283103367
16711,576.498,-23.6978486,133.8783199,1499092.896127992
16712,578.022,-23.6988919,133.8779131,1499216.0782423478
16713,579.663,-23.6991199,133.8778242,1499242.9980845293
16714,579.583,-23.6995023,133.8776417,1499289.4018577265
16715,577.821,-23.6997484,133.8775268,1499319.1627265236
16716,576.13,-23.7002958,133.8772645,1499385.632032423
16717,578.1,-23.7005832,133.8771319,1499420.3242640798
16718,579.309,-23.7009193,133.8769574,1499461.7051482527
16719,579.499,-23.7010017,133.87692,1499471.6273976446
16720,579.705,-23.7013134,133.8767661,1499509.664371601
16721,578.747,-23.7017151,133.876563,1499558.885848975
16722,578.932,-23.7020542,133.8764067,1499599.8126819055
16723,579.544,-23.702176,133.8763547,1499614.3542844024
16724,579.42,-23.7023295,133.8763012,1499632.2708156249
16725,576.978,-23.7027838,133.8761708,1499684.5022418885
