,ele,lat,lon,distance,temp
1042,54.141,-12.6903245,131.0839281,48353.614727743465,604.0
1043,55.752,-12.691831,131.0843279,48526.653024226754,606.0
1046,55.889,-12.6922103,131.0844137,48569.84471297943,607.0
1048,58.0,-12.693234,131.0846012,48685.493810414424,608.0
1049,59.627,-12.6935947,131.0846469,48725.907031143746,609.0
1050,58.328,-12.6943534,131.0847493,48810.99877141127,610.0
1054,60.27,-12.6950685,131.0848299,48890.99750292998,611.0
1059,58.597,-12.6961828,131.0849799,49015.974144395375,612.0
1060,58.822,-12.7000678,131.0854523,49450.99513041364,618.0
1063,57.431,-12.7014914,131.0856436,49610.655924019375,620.0
1066,57.052,-12.7024065,131.0857544,49713.12588643008,621.0
1068,56.307,-12.7042914,131.085988,49924.24830432767,624.0
1069,54.202,-12.7050672,131.0860882,50011.195347552784,625.0
1070,55.885,-12.7060184,131.086202,50117.6818596154,626.0
1071,56.47,-12.7067061,131.0862811,50194.63046782198,627.0
1072,54.964,-12.7074009,131.086361,50272.37331019415,628.0
1073,55.142,-12.7079339,131.0864142,50331.920481153276,629.0
1075,55.339,-12.709306,131.0865761,50485.498420249736,631.0
1077,57.127,-12.71149,131.086861,50730.30708354425,634.0
1078,59.661,-12.7125597,131.0870034,50850.25100274903,635.0
1079,55.91,-12.7135442,131.0871303,50960.5843871164,637.0
1081,57.23,-12.715511,131.0873838,51181.00435865862,639.0
1082,57.449,-12.7162757,131.0874805,51266.67959260744,640.0
1083,55.743,-12.7170158,131.0875645,51349.47779428245,641.0
1084,54.911,-12.7175554,131.0876237,51409.821198074125,642.0
1085,56.0,-12.7186801,131.0877626,51535.786362095474,644.0
1086,57.652,-12.719817,131.0879128,51663.24931637249,645.0
1087,57.917,-12.7203291,131.0879746,51720.5854233835,646.0
1088,54.203,-12.7210546,131.0880621,51801.81369924964,647.0
1089,54.436,-12.7218237,131.0881556,51887.932940411214,648.0
1090,52.056,-12.7241512,131.0884426,52148.60453853103,651.0
1091,54.041,-12.7247825,131.0885197,52219.298255811,652.0
1093,53.268,-12.7253716,131.0885918,52285.26834172847,653.0
1096,54.785,-12.7257736,131.0886426,52330.30701315035,654.0
1100,55.766,-12.7264538,131.0887286,52406.51482219101,655.0
1103,50.156,-12.730236,131.0892101,52830.30645481743,660.0
1105,49.493,-12.7307955,131.0892813,52892.997471431365,661.0
1106,42.349,-12.7329087,131.089539,53129.631090423674,664.0
1109,42.795,-12.733774,131.0896653,53226.83466594858,665.0
1111,43.0,-12.7342948,131.089752,53285.50349597883,666.0
1113,45.743,-12.7352638,131.0899425,53395.223250591036,667.0
1114,44.77,-12.7357179,131.090041,53446.834654134494,668.0
1117,43.063,-12.7368343,131.0903216,53574.65304089223,669.0
1118,42.388,-12.7372275,131.0904343,53620.051373607275,670.0
1120,42.061,-12.7379737,131.0906686,53706.8299671357,671.0
1124,45.034,-12.738433,131.0908238,53760.60701941977,672.0
1127,43.922,-12.739502,131.0912151,53886.83422110624,673.0
1130,43.567,-12.7398614,131.0913523,53929.478141543776,674.0
1133,46.01,-12.7405584,131.0916532,54013.57303255721,675.0
1135,48.178,-12.741146,131.09193,54085.48002392714,676.0
1137,52.416,-12.7418985,131.0923102,54178.76309084695,677.0
1140,53.035,-12.7427605,131.0927524,54285.961441578664,678.0
1142,53.566,-12.7430797,131.0929225,54325.9630181511,679.0
1145,55.562,-12.7442158,131.093504,54467.163490883075,680.0
1146,55.637,-12.7446246,131.093712,54517.90981211607,681.0
1148,57.226,-12.7451886,131.0940039,54588.16189760343,682.0
1150,57.521,-12.7482004,131.0955464,54962.51796637382,687.0
1151,59.205,-12.751963,131.0975198,55432.46333181788,692.0
1152,59.295,-12.7528148,131.0979736,55539.202553566225,694.0
1154,60.444,-12.7534458,131.0983034,55617.95719430141,695.0
1155,60.189,-12.7541308,131.0986637,55703.56388529479,696.0
1157,61.0,-12.7548694,131.0990532,55795.91919780869,697.0
1158,62.187,-12.757552,131.1004574,56130.83544254884,701.0
1159,62.551,-12.7606909,131.1020691,56521.1846093681,706.0
1160,58.992,-12.7625962,131.1030523,56758.363184155656,709.0
1161,59.614,-12.7633413,131.1034356,56851.05751500118,710.0
1162,59.0,-12.7637498,131.1036571,56902.44109984509,711.0
1163,61.579,-12.7663034,131.1050186,57222.48277418459,715.0
1166,59.0,-12.7672627,131.1055258,57342.50573044401,716.0
1167,59.895,-12.767807,131.1057998,57409.929830131034,717.0
1168,59.664,-12.7682293,131.1060179,57462.50769753124,718.0
1170,60.525,-12.7687132,131.1062629,57522.5246189049,719.0
1171,55.928,-12.7695733,131.1067211,57630.301304934605,720.0
1172,56.996,-12.7699894,131.1069441,57682.508317112144,721.0
1173,54.984,-12.7707107,131.1073493,57773.96156381551,722.0
1175,44.693,-12.7722839,131.1083638,57980.6373096845,724.0
1177,44.091,-12.7724466,131.108479,58002.62291252672,725.0
1181,42.0,-12.7734847,131.1092379,58144.39468555607,726.0
1182,39.984,-12.7743158,131.1099151,58262.43465673359,728.0
1184,39.058,-12.7752617,131.1107221,58399.28423554925,729.0
1185,37.269,-12.7756303,131.1110694,58454.946734032186,730.0
1186,37.928,-12.7758134,131.1112452,58482.83869956238,731.0
1187,34.573,-12.7764544,131.1118921,58582.84586871025,732.0
1189,33.68,-12.77683,131.1122841,58642.44056723443,733.0
1193,34.0,-12.7774417,131.1129641,58742.765985867045,734.0
1196,34.0,-12.7779017,131.1135129,58821.244072560665,735.0
1198,29.535,-12.778376,131.1141093,58904.697282834786,736.0
1200,31.268,-12.7794082,131.1153521,59081.718609565716,738.0
1201,37.642,-12.7801715,131.1162724,59212.727582938234,740.0
1202,37.265,-12.7812664,131.1177438,59413.42969370017,742.0
1203,31.064,-12.7817862,131.1183083,59497.619426809055,743.0
1204,31.661,-12.7819345,131.1185169,59525.612508512764,744.0
1205,31.789,-12.7823614,131.1190495,59600.37167066454,745.0
1207,31.685,-12.7831978,131.1201337,59750.38798550045,746.0
1208,32.283,-12.783535,131.1204978,59804.83743966826,747.0
1210,30.104,-12.7840766,131.1209969,59885.821355250315,748.0
1211,30.157,-12.7845206,131.1213547,59948.61334288827,749.0
1212,30.78,-12.7849147,131.1216317,60001.74154133341,750.0
1216,29.677,-12.7855757,131.1220542,60088.371727291094,751.0
1219,31.224,-12.7863623,131.1224534,60186.01526960575,752.0
1221,27.868,-12.7872172,131.1228202,60289.07437268428,753.0
1223,28.517,-12.7874924,131.1229043,60321.00755801124,754.0
1225,31.691,-12.788228,131.1230751,60404.879460553784,755.0
1227,33.168,-12.7891115,131.1232087,60504.240633069545,756.0
1229,36.172,-12.7899773,131.1232473,60600.60809319265,757.0
1231,36.637,-12.7914363,131.1231377,60763.35790346032,759.0
1233,38.221,-12.7918034,131.123117,60804.240336687646,760.0
1235,40.672,-12.7930958,131.123081,60948.00502090396,761.0
1236,40.071,-12.7933772,131.1230676,60979.32899206144,762.0
1237,38.025,-12.7944506,131.1230164,61098.81467745363,763.0
1238,39.21,-12.7947157,131.1229891,61128.44071819151,764.0
1240,37.819,-12.7954059,131.1229333,61205.49095085226,765.0
1242,37.678,-12.7961917,131.1228853,61293.023082730484,766.0
1243,40.924,-12.797808,131.122787,61473.0632420352,768.0
1244,37.256,-12.7982966,131.1227582,61527.48275939433,769.0
1246,34.008,-12.7997164,131.1226724,61685.63466984949,771.0
1247,32.594,-12.8010877,131.1225861,61838.40313715671,772.0
1248,33.061,-12.802181,131.1225198,61960.184923874556,774.0
1250,33.563,-12.8028992,131.1224762,62040.18492950428,775.0
1251,35.562,-12.8045152,131.1223782,62220.1898488678,777.0
1252,36.36,-12.8049839,131.1223384,62272.48527595148,778.0
1253,35.267,-12.8056019,131.1222859,62341.43911868997,779.0
1256,37.008,-12.8063917,131.1222721,62429.29691126914,780.0
1258,38.541,-12.8071914,131.1223498,62518.6776628483,781.0
1259,38.0,-12.8075689,131.1224217,62561.37156685977,782.0
1262,41.051,-12.8085289,131.1227302,62673.25667258558,783.0
1264,37.821,-12.8093297,131.1230962,62770.80342802384,784.0
1265,38.599,-12.8099282,131.1234448,62847.33839043628,785.0
1266,40.439,-12.8108413,131.1240029,62965.535743322755,787.0
1270,42.394,-12.8114273,131.124362,63041.44280860457,788.0
1272,46.472,-12.8139836,131.12594,63373.2119848608,792.0
1273,50.645,-12.8163233,131.1273824,63676.763063312275,795.0
1274,52.458,-12.817008,131.1278081,63765.79658564848,797.0
1277,56.341,-12.8176346,131.128173,63845.927035109395,798.0
1279,57.993,-12.8183712,131.128626,63941.43105758586,799.0
1283,54.84,-12.8188678,131.1289339,64005.95746174402,800.0
1284,51.677,-12.8199464,131.1296014,64146.0365648553,801.0
1285,51.223,-12.8203175,131.1298385,64194.653520829415,802.0
1287,51.576,-12.8213041,131.1304647,64323.66847994476,804.0
1289,48.081,-12.8219548,131.1308292,64406.12993909079,805.0
1290,49.858,-12.8228198,131.1313864,64519.712454928755,806.0
1292,46.695,-12.8233816,131.131718,64591.79005966047,807.0
1293,48.598,-12.8238427,131.1319213,64647.59928622791,808.0
1295,46.759,-12.8245201,131.132144,64726.70593339079,809.0
1297,44.956,-12.8253002,131.1323497,64816.34028598932,810.0
1300,45.328,-12.8264603,131.1325412,64947.14857050862,811.0
1301,46.4,-12.8267007,131.1325493,64973.8942528257,812.0
1302,44.12,-12.8276781,131.1325518,65082.57651212341,813.0
1303,46.352,-12.8291194,131.1325467,65242.84271375476,815.0
1306,45.736,-12.8294795,131.1325437,65282.88532930936,816.0
1309,41.619,-12.8305973,131.1325346,65407.18293419887,817.0
1310,39.385,-12.8314518,131.1325439,65502.20434874659,818.0
1311,40.303,-12.8317475,131.1325651,65535.16492637044,819.0
1312,38.105,-12.8324278,131.1326625,65611.54434074563,820.0
1314,38.64,-12.8332023,131.1328435,65699.90250297081,821.0
1316,33.273,-12.8341556,131.1331642,65811.47726224965,822.0
1317,33.545,-12.8345827,131.1333202,65861.890348208,823.0
1321,32.629,-12.8351717,131.1335425,65931.67986734232,824.0
1323,30.495,-12.836223,131.1339066,66055.06404481166,825.0
1324,31.017,-12.8369581,131.1341756,66141.85033288122,826.0
1327,31.408,-12.8371278,131.1342366,66161.8454890197,827.0
1331,31.115,-12.8378067,131.13448,66241.81765976262,828.0
1335,31.009,-12.8384878,131.1347179,66321.83206286465,829.0
1337,27.908,-12.8397651,131.1351876,66472.72066349475,830.0
1338,31.067,-12.8410791,131.1356716,66627.96735197658,832.0
1339,30.704,-12.84214,131.1360556,66753.06440096977,834.0
1340,32.227,-12.842984,131.136365,66852.72724696013,835.0
1342,34.494,-12.8433053,131.1364829,66890.67181926317,836.0
1345,31.867,-12.8482394,131.1382763,67472.75006016139,843.0
1347,34.0,-12.8497227,131.1388164,67647.77038410524,845.0
1348,35.491,-12.8504141,131.1390691,67729.38569841483,846.0
1349,36.772,-12.8524316,131.1398063,67967.53199783104,849.0
1352,40.93,-12.8568187,131.1414082,68485.34371733911,856.0
1353,43.263,-12.8583164,131.1419155,68660.72581654882,858.0
1356,46.357,-12.8593551,131.1422919,68783.22733772102,859.0
1357,47.936,-12.8596195,131.142365,68813.67653771373,860.0
1359,52.715,-12.8602521,131.1425012,68885.55534438492,861.0
1365,54.776,-12.8611566,131.1426076,68986.82468121307,862.0
1366,56.123,-12.8619145,131.1426287,69071.13035155121,863.0
1370,56.338,-12.8624135,131.1426017,69126.70477208134,864.0
1371,57.162,-12.8631358,131.1425218,69207.4865600361,865.0
1373,55.282,-12.8640416,131.1423462,69309.99419006232,866.0
1374,56.423,-12.8649822,131.1421381,69416.98932350494,867.0
1375,52.667,-12.8663051,131.1418518,69567.32750210962,869.0
1376,50.476,-12.8670212,131.1416962,69648.72112390473,870.0
1377,58.214,-12.8684715,131.1413802,69813.58513011006,872.0
1378,58.417,-12.8692893,131.1412019,69906.55172043039,873.0
1379,56.922,-12.8694652,131.1411635,69926.5489523693,874.0
1384,55.821,-12.8705956,131.1409232,70054.92897474936,875.0
1385,55.136,-12.8714,131.1407955,70145.43901358017,876.0
1386,55.289,-12.8716734,131.1407598,70176.08503010459,877.0
1388,51.8,-12.8725612,131.140693,70275.0905479767,878.0
1389,51.335,-12.8732085,131.1406623,70347.14391662255,879.0
1391,51.15,-12.873826,131.1406496,70415.82135695737,880.0
1393,48.699,-12.8744344,131.1406526,70483.47313222288,881.0
1396,48.986,-12.8752849,131.1407049,70578.21421873618,882.0
1398,46.122,-12.8761066,131.1408044,70670.21876551163,883.0
1399,47.809,-12.876858,131.1408864,70754.24211623744,884.0
1401,52.932,-12.8777684,131.1410074,70856.3202240411,885.0
1402,47.433,-12.8809422,131.1413806,71211.54172032654,890.0
1403,50.66,-12.8821075,131.1415176,71341.96537133417,891.0
1404,51.767,-12.8837992,131.1417313,71531.49471442461,894.0
1407,49.544,-12.8846962,131.1418207,71631.70827934313,895.0
1408,52.401,-12.8860507,131.1419774,71783.27655129277,897.0
1409,50.359,-12.8872737,131.1421225,71920.17443246733,899.0
1412,49.209,-12.8880497,131.1421701,72006.62782203281,900.0
1415,50.365,-12.8888384,131.1421463,72094.37177539594,901.0
1417,49.829,-12.889811,131.1420144,72203.50626414292,902.0
1418,51.446,-12.8902915,131.141888,72258.66411667847,903.0
1419,51.371,-12.8916549,131.1415636,72414.29162150847,905.0
1422,54.01,-12.892333,131.1413844,72492.15468769497,906.0
1424,49.343,-12.8966752,131.1402337,72990.83479444444,912.0
1425,51.415,-12.897557,131.1399984,73092.14912072237,913.0
1426,50.147,-12.9006771,131.1391804,73450.23827208963,918.0
1428,50.573,-12.9023348,131.138726,73641.03258940887,920.0
1429,49.191,-12.9033887,131.1384757,73761.3201866028,922.0
1436,50.804,-12.9042485,131.1383652,73857.69689712893,923.0
1438,51.662,-12.9049061,131.1383609,73930.82495770973,924.0
1441,53.138,-12.9059576,131.138419,74047.97322245111,925.0
1442,55.599,-12.9065013,131.1384997,74109.0593559727,926.0
1443,54.556,-12.9070617,131.1386172,74172.66106423896,927.0
1445,53.519,-12.9078938,131.1388587,74268.83490310989,928.0
1446,53.459,-12.9084607,131.1390338,74334.66620653108,929.0
1447,58.518,-12.9092572,131.1392676,74426.78679768248,930.0
1448,58.388,-12.9098345,131.139433,74493.43579451651,931.0
1451,56.672,-12.9104378,131.1395598,74561.92233720217,932.0
1454,58.956,-12.9113994,131.1396802,74669.68347083428,933.0
1456,57.08,-12.9119014,131.1397013,74725.56324004481,934.0
1459,56.871,-12.9129238,131.139654,74839.39190738021,935.0
1466,56.596,-12.9133152,131.13961,74883.18486358928,936.0
1469,61.404,-12.9142989,131.1394065,74994.79985360162,937.0
1470,63.089,-12.9150141,131.1391773,75078.11591780573,938.0
1471,64.57,-12.9153858,131.1390375,75122.13683421566,939.0
1474,70.61,-12.9181205,131.1376045,75463.71572067322,943.0
1478,66.777,-12.9200071,131.1365794,75701.09983359184,946.0
1479,66.186,-12.9207785,131.1361596,75798.19530255857,947.0
1480,63.849,-12.9213616,131.135844,75871.50208952729,948.0
1481,63.875,-12.9219352,131.13553,75943.7944129093,949.0
1487,61.734,-12.9235076,131.1346749,76141.68136586594,951.0
1488,64.808,-12.9255828,131.1335378,76403.27948756737,955.0
1489,65.107,-12.9273533,131.1325698,76626.35779006225,957.0
1490,65.27,-12.9294164,131.1314379,76886.50275925559,961.0
1492,64.798,-12.9304948,131.130866,77021.49549292175,962.0
1494,66.763,-12.9310396,131.1306169,77087.82351892494,963.0
1495,67.598,-12.9313523,131.1304806,77125.60176397335,964.0
1497,66.883,-12.9320994,131.130204,77213.97633335073,965.0
1498,66.053,-12.9330342,131.1299132,77322.59391353001,966.0
1499,64.038,-12.933668,131.1297164,77396.22582350318,967.0
1504,65.314,-12.9341049,131.1295732,77447.22887692209,968.0
1506,68.919,-12.9349066,131.1292734,77542.1288905453,969.0
1508,69.424,-12.9356541,131.1289429,77632.63907102817,970.0
1510,73.121,-12.9367004,131.128389,77763.56786330388,972.0
1512,73.018,-12.937632,131.1278134,77884.50408038267,973.0
1517,73.519,-12.9386419,131.1271443,78018.17636900576,975.0
1518,73.806,-12.9402252,131.1261042,78227.22296157212,977.0
1519,74.671,-12.9404643,131.1259471,78258.79361940858,978.0
1520,73.631,-12.9413012,131.125397,78369.31014656073,979.0
1521,71.0,-12.9416748,131.125149,78418.78828441422,980.0
1522,71.2,-12.9422516,131.1247845,78494.11365470188,981.0
1524,73.0,-12.9429692,131.124328,78588.02113525702,982.0
1527,74.585,-12.9439188,131.1238181,78707.22273404014,983.0
1528,73.778,-12.9441067,131.1237198,78730.67523344683,984.0
1531,73.503,-12.9448251,131.1233894,78818.23302228231,985.0
1534,73.162,-12.9454577,131.123127,78894.13253490847,986.0
1536,73.244,-12.9460508,131.1229091,78964.20535452873,987.0
1540,73.839,-12.946709,131.1226908,79041.12265664527,988.0
1544,77.503,-12.9476151,131.1224406,79145.48470904287,989.0
1546,79.943,-12.9487462,131.1221914,79274.1379678397,990.0
1547,79.956,-12.9488121,131.1221776,79281.61675680357,991.0
1548,81.0,-12.9497344,131.1219827,79386.32411416096,992.0
1549,81.938,-12.9504037,131.1218502,79462.11934587457,993.0
1551,80.329,-12.9517598,131.121567,79616.0053535858,995.0
1552,79.809,-12.9526123,131.1214015,79712.48068098402,996.0
1553,80.483,-12.9537576,131.1211655,79842.37470985882,998.0
1556,81.164,-12.9545147,131.1210132,79928.1628816138,999.0
1557,85.803,-12.9567113,131.1205611,80177.27853938122,1002.0
1558,86.148,-12.9576368,131.1203763,80282.11974893794,1003.0
1559,86.505,-12.9585364,131.1201967,80384.02638923844,1004.0
1560,87.001,-12.9588761,131.1201356,80422.37519104224,1005.0
1561,90.789,-12.9596636,131.1199839,80511.4708350067,1006.0
1563,93.0,-12.961159,131.1196739,80681.1111606365,1008.0
1564,92.678,-12.9621327,131.1194768,80791.46816981093,1009.0
1565,96.362,-12.9631442,131.1192721,80906.10824806392,1011.0
1567,96.248,-12.9637798,131.1191264,80978.53717077101,1012.0
1570,95.338,-12.9645475,131.1188742,81068.240780828,1013.0
1571,97.695,-12.9649908,131.1186796,81121.8544905676,1014.0
1577,95.524,-12.9658028,131.118252,81223.38126688944,1015.0
1578,96.008,-12.9663912,131.1178786,81300.30877435517,1016.0
1580,97.997,-12.9669532,131.1175272,81373.48916525538,1017.0
1582,96.852,-12.9675867,131.1171766,81453.52504833355,1018.0
1585,96.783,-12.9684373,131.1168279,81555.4295422619,1019.0
1590,96.026,-12.9688588,131.1166896,81604.64760715587,1020.0
1593,90.042,-12.9699391,131.116438,81727.84957429493,1021.0
1594,88.021,-12.9702765,131.1163855,81765.79559289716,1022.0
1596,84.296,-12.9711066,131.1163113,81858.4508081879,1023.0
1598,82.874,-12.9717018,131.1163089,81924.63772308668,1024.0
1602,84.358,-12.9732869,131.1164386,82101.51673536326,1026.0
1604,85.331,-12.9752391,131.1165737,82319.08463350058,1028.0
1605,85.819,-12.9761465,131.1166264,82420.14436919303,1030.0
1607,83.297,-12.977394,131.1166549,82558.9212017135,1031.0
1608,82.655,-12.9775951,131.1166662,82581.31599809804,1032.0
1609,82.03,-12.9790846,131.1167887,82747.47186588297,1034.0
1610,78.073,-12.9802357,131.1168721,82875.78695112848,1035.0
1611,78.11,-12.9820584,131.1169963,83078.90823569325,1038.0
1613,77.891,-12.9849298,131.117192,83398.89669671323,1042.0
1616,76.764,-12.985468,131.1172317,83458.8962273114,1043.0
1618,71.346,-12.9877805,131.117403,83716.70348273675,1046.0
1619,72.665,-12.9885181,131.117452,83798.89251754932,1047.0
1622,71.396,-12.9890568,131.1174876,83858.91729019815,1048.0
1623,71.899,-12.9901077,131.1175573,83976.01581446372,1049.0
