ele,lat,lon,name
9.02,-32.5053504,137.785256,Route10
8.686,-32.5054104,137.7854607,Route10
8.708,-32.5054656,137.7856362,Route10
9.182,-32.5055309,137.7858338,Route10
10.963,-32.505636,137.7861243,Route10
7.586,-32.5058093,137.7865775,Route10
7.117,-32.5058978,137.7868044,Route10
7.0,-32.5060253,137.7871407,Route10
7.476,-32.5061825,137.7875789,Route10
7.0,-32.5065983,137.7887308,Route10
7.0,-32.5070928,137.7901128,Route10
7.0,-32.5076506,137.7916341,Route10
7.0,-32.5081006,137.7928824,Route10
7.0,-32.508101,137.7928834,Route10
7.0,-32.508431,137.793792,Route10
7.0,-32.5085263,137.7940532,Route10
7.0,-32.5085754,137.7941893,Route10
7.0,-32.5087851,137.7947546,Route10
7.0,-32.508812,137.7948251,Route10
7.0,-32.5089473,137.7951793,Route10
9.162,-32.5090684,137.7955203,Route10
14.318,-32.5094739,137.7966619,Route10
12.908,-32.5099109,137.7978923,Route10
12.826,-32.5099169,137.7979091,Route10
11.547,-32.5100533,137.7984329,Route10
10.347,-32.5101508,137.7989194,Route10
10.0,-32.5103905,137.8000882,Route10
8.825,-32.510809,137.8022547,Route10
10.285,-32.5109546,137.8030262,Route10
10.448,-32.5110019,137.8032617,Route10
11.396,-32.511092,137.8037292,Route10
12.876,-32.5112206,137.80441,Route10
12.064,-32.5116059,137.8064204,Route10
11.738,-32.5119044,137.8079451,Route10
10.259,-32.5120163,137.8085146,Route10
10.906,-32.5120894,137.8088157,Route10
11.315,-32.5121271,137.808971,Route10
11.894,-32.5121941,137.8091801,Route10
13.747,-32.5122924,137.8095651,Route10
13.337,-32.5123677,137.8098037,Route10
12.933,-32.5124359,137.8100185,Route10
12.0,-32.5125758,137.8104057,Route10
11.449,-32.5128288,137.8109907,Route10
10.184,-32.513112,137.8115533,Route10
13.965,-32.5133496,137.8119998,Route10
13.955,-32.5133756,137.8120424,Route10
13.418,-32.5136342,137.8124367,Route10
13.329,-32.5136425,137.8124485,Route10
13.0,-32.5138679,137.8127687,Route10
14.0,-32.5141871,137.8131955,Route10
14.0,-32.5143079,137.8133519,Route10
14.0,-32.5143702,137.8134287,Route10
13.876,-32.5144867,137.8135603,Route10
13.091,-32.514697,137.8137971,Route10
13.075,-32.5148063,137.8139097,Route10
16.868,-32.5152898,137.8144079,Route10
14.226,-32.5163017,137.8153552,Route10
13.63,-32.5165846,137.8156582,Route10
13.29,-32.5167638,137.8158499,Route10
13.04,-32.5169743,137.8161001,Route10
13.024,-32.5172632,137.8164333,Route10
11.973,-32.5180287,137.8175074,Route10
13.238,-32.5185255,137.8182749,Route10
13.61,-32.5185577,137.8183316,Route10
13.83,-32.5185896,137.818386,Route10
13.509,-32.5188179,137.8187475,Route10
10.561,-32.5199925,137.8206699,Route10
15.493,-32.5207296,137.8218714,Route10
15.932,-32.5209503,137.8221771,Route10
16.012,-32.521209,137.8226472,Route10
14.351,-32.5216094,137.8232932,Route10
13.0,-32.5228699,137.8253422,Route10
12.392,-32.5233924,137.8261546,Route10
15.884,-32.5241339,137.8272272,Route10
14.529,-32.5244325,137.8276492,Route10
15.137,-32.5249118,137.8282952,Route10
17.337,-32.5252378,137.8287706,Route10
13.958,-32.5256747,137.8294309,Route10
14.232,-32.5257545,137.8295089,Route10
16.736,-32.5268533,137.8313243,Route10
15.046,-32.5272877,137.8320386,Route10
16.015,-32.5273459,137.832133,Route10
17.655,-32.5274681,137.8323313,Route10
17.788,-32.527881,137.8330043,Route10
16.245,-32.5295347,137.8356997,Route10
23.957,-32.530634,137.837488,Route10
23.925,-32.5306444,137.8375049,Route10
20.736,-32.53074,137.8376603,Route10
20.294,-32.5307504,137.8376773,Route10
20.308,-32.5338538,137.8427261,Route10
19.831,-32.5345922,137.8439357,Route10
19.501,-32.5346482,137.8440274,Route10
19.14,-32.5348961,137.8443824,Route10
18.641,-32.5350996,137.8447162,Route10
19.702,-32.5355648,137.8454698,Route10
19.0,-32.5365929,137.8471351,Route10
20.839,-32.5371775,137.8481041,Route10
17.232,-32.5377474,137.8490445,Route10
17.483,-32.5380386,137.8495082,Route10
21.166,-32.5400451,137.852796,Route10
25.885,-32.5405874,137.8536001,Route10
24.35,-32.5407915,137.8538728,Route10
22.576,-32.5410564,137.8542172,Route10
22.702,-32.5413992,137.8546292,Route10
23.716,-32.5415282,137.8547817,Route10
24.892,-32.5416846,137.8549679,Route10
24.332,-32.5418828,137.8551856,Route10
23.099,-32.5422511,137.8555701,Route10
23.192,-32.5424443,137.8557667,Route10
23.075,-32.5425216,137.8558434,Route10
23.227,-32.5427175,137.8560305,Route10
24.0,-32.5430831,137.8563519,Route10
24.153,-32.5433885,137.8566023,Route10
25.0,-32.5438164,137.8569318,Route10
24.959,-32.5466038,137.8589849,Route10
24.212,-32.5470032,137.8592772,Route10
27.975,-32.5513362,137.8624435,Route10
25.0,-32.5520831,137.8629978,Route10
22.269,-32.554247,137.8645773,Route10
22.308,-32.5558564,137.8657399,Route10
21.52,-32.5565223,137.8661993,Route10
19.654,-32.5575255,137.8668666,Route10
28.0,-32.5618656,137.869808,Route10
24.006,-32.5711108,137.8760957,Route10
24.367,-32.5719002,137.876598,Route10
28.621,-32.5731873,137.8775557,Route10
28.393,-32.5734227,137.8776984,Route10
28.082,-32.574077,137.8781114,Route10
24.785,-32.5743721,137.8783351,Route10
30.676,-32.5785787,137.8813238,Route10
28.909,-32.5826122,137.8841508,Route10
29.0,-32.5827239,137.8842304,Route10
30.957,-32.5840599,137.885192,Route10
31.807,-32.58548,137.8862598,Route10
30.816,-32.5879929,137.8879895,Route10
31.781,-32.5927173,137.8913872,Route10
31.375,-32.5931606,137.8916646,Route10
31.001,-32.5958385,137.8936208,Route10
31.684,-32.5993212,137.8960247,Route10
34.17,-32.5998777,137.896436,Route10
33.901,-32.601488,137.8975717,Route10
33.27,-32.6017887,137.8978191,Route10
32.086,-32.6028577,137.8985326,Route10
34.074,-32.60504,137.9001358,Route10
33.463,-32.6054772,137.9004562,Route10
34.122,-32.6066803,137.9012678,Route10
34.493,-32.6073845,137.9018037,Route10
39.6,-32.6086905,137.9027593,Route10
